movie_id,title,budget,original_language,overview,popularity,revenue,runtime,release_status,vote_average,vote_count,genre_id,genre_name,production_company_id,production_company_name,rn,release_year,profit,success
10774,Network,3800000,en,A TV network cynically exploits a deranged ex-TV anchor's ravings and revelations about the media for their own profit.,17.234745,23689877.0,121.0,Released,7.7,381,18,Drama,60,United Artists,1,1976,19889877.0,1
8456,Never Back Down,20000000,en,"Rebellious Jake Tyler is lured into an ultimate underground fight Scene at his new high school, after receiving threats to the safety of his friends and family Jake decides to seek the mentoring of a veteran fighter who trains him for one final no-holds-barred elimination fight with his nemesis and local martial arts champion Ryan McCarthy.",26.21425,41627431.0,115.0,Released,6.4,497,18,Drama,491,Summit Entertainment,1,2008,21627431.0,1
42188,Never Let Me Go,15000000,en,"As children, Kathy, Ruth, and Tommy spend their childhood at an idyllic and secluded English boarding school. As they grow into adults, they must come to terms with the complexity and strength of their love for one another while also preparing for the haunting reality awaiting them.",30.983397,9455232.0,104.0,Released,6.8,737,18,Drama,43,Fox Searchlight Pictures,1,2010,-5544768.0,0
36670,Never Say Never Again,36000000,en,"James Bond returns as the secret agent 007 one more time to battle the evil organization SPECTRE. Bond must defeat Largo, who has stolen two atomic warheads for nuclear blackmail. But Bond has an ally in Largo's girlfriend, the willowy Domino, who falls for Bond and seeks revenge. This is the last time for Sean Connery as Her Majesty's Secret Agent 007.",23.380757,160000000.0,134.0,Released,5.8,338,12,Adventure,427,PSO International,1,1983,124000000.0,1
11596,New Nightmare,14000000,en,"Freddy's back à and he's badder than ever! Nancy, the historical nemesis of the man with the satanic snarl and pitchfork fingers, discovers that a new monstrous demon has taken on Freddy's persona. Can Nancy stop this new threat in time to save her son?",14.730796,18090181.0,112.0,Released,6.4,291,14,Fantasy,12,New Line Cinema,1,1994,4090181.0,0
62838,New Year's Eve,56000000,en,The lives of several couples and singles in New York intertwine over the course of New Year's Eve.,21.219292,142044638.0,118.0,Released,5.7,718,35,Comedy,12,New Line Cinema,1,2011,86044638.0,1
11025,New York Minute,0,en,"Top student Jane Ryan heads to Manhattan for a college-scholarship competition. Her rebellious twin Roxy Ryan goes along to crash a video shoot. But anything can happen - and does - in a romp involving a pursuing truant officer, a smuggler, hunkalicious guys and the girls' realization that when the chips are down, a sister can be the best friend of all.",10.0403,0.0,91.0,Released,5.5,185,35,Comedy,813,DiNovi Pictures,1,2004,0.0,0
9686,New York Stories,15000000,en,"Three stories happening in New York. The first, by Scorsese, is about a painter who creates his works helped by high volume music and an attractive assistant; second, by Coppola, is about a rich and bold 12 years old who helps her separated parents to reconciliate; third, by Allen, is a witty piece of comedy about the impossibility of getting rid of the son's role.",6.684096,0.0,124.0,Released,6.2,64,18,Drama,9195,Touchstone Pictures,1,1989,-15000000.0,0
12637,"New York, New York",0,en,"An egotistical saxophone player and a young singer meet on V-J Day and embark upon a strained and rocky romance, even as their careers begin a long uphill climb.",3.876242,0.0,155.0,Released,6.1,67,18,Drama,60,United Artists,1,1977,0.0,0
14536,New in Town,8000000,en,"Lucy Hill is an ambitious up-and-coming executive living in Miami. She loves her shoes, she loves her cars and she loves climbing the corporate ladder. When she is offered a temporary assignment û in the middle of nowhere û to restructure a manufacturing plant, she jumps at the opportunity, knowing that a big promotion is close at hand. What begins as a straight-forward assignment becomes a life-changing experience as Lucy discovers greater meaning in her life and, most unexpectedly, the man of her dreams.",13.987772,29010817.0,97.0,Released,5.2,99,35,Comedy,1632,Lionsgate,1,2009,21010817.0,1
18065,Next Day Air,0,en,"Two inept criminals are mistakenly delivered a package of cocaine and think they've hit the jackpot, triggering a series of events that changes ten people's lives forever.",2.747402,0.0,84.0,Released,5.3,36,28,Action,3438,Melee Entertainment,1,2009,0.0,0
10471,Next Friday,11000000,en,"""Ice Cube returns as Craig Jones, a streetwise man from South Central Los Angeles who has a knack for getting into trouble. This time out, Craig is still trying to outsmart neighborhood bully Debo (Tommy """"Tiny"""" Lister Jr.); after Craig gets the better of Debo in a fist fight, Debo is determined to flatten Craig in a rematch. Looking to stay out of Debo's way, Craig's dad decides that it would be a good idea for Craig to hide out with his Uncle Elroy and cousin Day-Day in Rancho Cucamonga... but trouble seems to find him there also.""",9.337388,59827328.0,98.0,Released,6.4,135,35,Comedy,12,New Line Cinema,1,2000,48827328.0,1
19997,Niagara,1250000,en,"Rose Loomis and her older, gloomier husband, George, are vacationing at a cabin in Niagara Falls, N.Y. The couple befriend Polly and Ray Cutler, who are honeymooning in the area. Polly begins to suspect that something is amiss between Rose and George, and her suspicions grow when she sees Rose in the arms of another man. While Ray initially thinks Polly is overreacting, things between George and Rose soon take a shockingly dark turn.",9.903992,8500000.0,92.0,Released,6.7,79,18,Drama,306,Twentieth Century Fox Film Corporation,1,1953,7250000.0,1
29339,Nicholas Nickleby,0,en,"The Charles Dickens story of Nicholas Nickleby, a young boy in search of a better life for his recently torn-apart family. A young compassionate man struggles to save his family and friends from the abusive exploitation of his coldheartedly grasping uncle.",5.099923,0.0,132.0,Released,6.8,49,12,Adventure,8213,United Artists Corporation,1,2002,0.0,0
12182,Nick and Norah's Infinite Playlist,9000000,en,"Nick cannot stop obsessing over his ex-girlfriend, Tris, until Tris' friend Norah suddenly shows interest in him at a club. Thus beings an odd night filled with ups and downs as the two keep running into Tris and her new boyfriend while searching for Norah's drunken friend, Caroline, with help from Nick's band mates. As the night winds down, the two have to figure out what they want from each other.",20.452449,32973937.0,89.0,Released,6.4,379,35,Comedy,5,Columbia Pictures,1,2008,23973937.0,1
3040,Night Watch,4200000,ru,"""Among normal humans live the """"Others"""" possessing various supernatural powers. They are divided up into the forces of light and the forces of the dark, who signed a truce several centuries ago to end a devastating battle. Ever since, the forces of light govern the day while the night belongs to their dark opponents. In modern day Moscow the dark Others actually roam the night as vampires while a """"Night Watch"""" of light forces, among them Anton, the movie's protagonist, try to control them and limit their outrage""",12.540624,32000000.0,114.0,Released,6.3,210,14,Fantasy,1038,Bazelevs Production,1,2004,27800000.0,1
1593,Night at the Museum,110000000,en,"Chaos reigns at the natural history museum when night watchman Larry Daley accidentally stirs up an ancient curse, awakening Attila the Hun, an army of gladiators, a Tyrannosaurus rex and other exhibits. Larry tries desperately to keep the museum under control, but he's fighting a losing battle until President Teddy Roosevelt comes to the rescue.",48.780039,574480841.0,108.0,Released,6.3,2862,12,Adventure,289,Ingenious Film Partners,1,2006,464480841.0,1
18360,Night at the Museum: Battle of the Smithsonian,150000000,en,"Hapless museum night watchman Larry Daley must help his living, breathing exhibit friends out of a pickle now that they've been transferred to the archives at the Smithsonian Institution. Larry's (mis)adventures this time include close encounters with Amelia Earhart, Abe Lincoln and Ivan the Terrible.",81.781591,413106170.0,105.0,Released,5.9,1971,12,Adventure,306,Twentieth Century Fox Film Corporation,1,2009,263106170.0,1
181533,Night at the Museum: Secret of the Tomb,127000000,en,"When the magic powers of The Tablet of Ahkmenrah begin to die out, Larry Daley (Ben Stiller) spans the globe, uniting favorite and new characters while embarking on an epic quest to save the magic before it is gone forever.",115.597753,349424282.0,97.0,Released,6.1,1851,12,Adventure,306,Twentieth Century Fox Film Corporation,1,2014,222424282.0,1
10331,Night of the Living Dead,114000,en,"""A group of people try to survive an attack of bloodthirsty zombies while trapped in a rural Pennsylvania farmhouse. Although not the first zombie film, Night of the Living Dead is the progenitor of the contemporary """"zombie apocalypse"""" horror film, and it greatly influenced the modern pop-culture zombie archetype.""",25.666029,30000000.0,96.0,Released,7.5,580,27,Horror,638,Laurel Group,1,1968,29886000.0,1
242582,Nightcrawler,8500000,en,"When Lou Bloom, desperate for work, muscles into the world of L.A. crime journalism, he blurs the line between observer and participant to become the star of his own story. Aiding him in his effort is Nina, a TV-news veteran.",89.095538,38697217.0,117.0,Released,7.6,3395,18,Drama,2266,Bold Films,1,2014,30197217.0,1
21610,Nighthawks,5000000,en,An international terrorist has New York in a grip of panic and it's up to Det. Sgt. Deke DaSilva to take him down.,7.058868,19905359.0,99.0,Released,6.4,86,28,Action,33,Universal Pictures,1,1981,14905359.0,1
10488,Nim's Island,37000000,en,A young girl inhabits an isolated island with her scientist father and communicates with a reclusive author of the novel she's reading.,14.353279,100076342.0,96.0,Released,5.6,330,12,Adventure,10221,Walden Media,1,2008,63076342.0,1
10197,Nine,80000000,en,"Arrogant, self-centered movie director Guido Contini finds himself struggling to find meaning, purpose, and a script for his latest film endeavor. With only a week left before shooting begins, he desperately searches for answers and inspiration from his wife, his mistress, his muse, and his mother.",9.357734,53825515.0,112.0,Released,5.1,165,18,Drama,308,The Weinstein Company,1,2009,-26174485.0,0
10068,Nine 1/2 Weeks,17000000,en,"An erotic story about a woman, the assistant of an art gallery, who gets involved in an impersonal affair with a man. She barely knows about his life, only about the sex games they play, so the relationship begins to get complicated.",12.313143,6735922.0,117.0,Released,5.8,177,18,Drama,8411,Metro-Goldwyn-Mayer (MGM),1,1986,-10264078.0,0
34335,Nine Dead,2000000,en,Communication is the key to the survival for nine strangers who have been kidnapped by a masked gunman and told that one of them will die every ten minutes until they discover how they are all connected. Who of the nine lives and who dies?,9.68793,0.0,98.0,Released,5.2,84,18,Drama,5452,Hartbreak Films,1,2010,-2000000.0,0
18079,Nine Queens,1500000,es,An Argentinian crime drama revolving around a sheet of rare stamps (the Nine Queens).,8.589355,0.0,114.0,Released,7.4,153,18,Drama,4718,Naya Films S.A.,1,2000,-1500000.0,0
22832,Ninja Assassin,40000000,en,"Ninja Assassin follows Raizo (Rain), one of the deadliest assassins in the world. Taken from the streets as a child, he was transformed into a trained killer by the Ozunu Clan, a secret society whose very existence is considered a myth. But haunted by the merciless execution of his friend by the Clan, Raizo breaks free from them and vanishes. Now he waits, preparing to exact his revenge.",19.085403,60462347.0,99.0,Released,6.2,371,28,Action,264,Studio Babelsberg,1,2009,20462347.0,0
